"function_name","data_range","start_time","end_time","time_lapse","iteration"
"coverage","chr3R-71260","2022-09-13 09:58:32.654234","2022-09-13 09:59:06.067547","00:00:33.413313",27
"coverage","chr3R-71260","2022-09-13 09:59:06.067547","2022-09-13 09:59:39.519623","00:00:33.452076",28
"coverage","chr3R-71260","2022-09-13 09:59:39.519623","2022-09-13 10:00:14.853559","00:00:35.333936",29
"coverage","chr3R-71260","2022-09-13 10:00:14.853559","2022-09-13 10:00:48.583962","00:00:33.730403",30
"coverage","chr3R-89075","2022-09-13 10:00:48.583962","2022-09-13 10:01:23.381245","00:00:34.797283",1
"coverage","chr3R-89075","2022-09-13 10:01:23.381245","2022-09-13 10:02:13.058978","00:00:49.677733",2
"coverage","chr3R-89075","2022-09-13 10:02:13.058978","2022-09-13 10:03:02.548436","00:00:49.489458",3
"coverage","chr3R-89075","2022-09-13 10:03:02.548436","2022-09-13 10:03:52.609676","00:00:50.06124",4
"coverage","chr3R-89075","2022-09-13 10:03:52.609676","2022-09-13 10:04:43.974843","00:00:51.365167",5
"coverage","chr3R-89075","2022-09-13 10:04:43.974843","2022-09-13 10:05:33.679315","00:00:49.704472",6
"coverage","chr3R-89075","2022-09-13 10:05:33.679315","2022-09-13 10:06:24.146872","00:00:50.467557",7
"coverage","chr3R-89075","2022-09-13 10:06:24.146872","2022-09-13 10:07:13.324765","00:00:49.177893",8
"coverage","chr3R-89075","2022-09-13 10:07:13.324765","2022-09-13 10:08:03.055825","00:00:49.73106",9
"coverage","chr3R-89075","2022-09-13 10:08:03.055825","2022-09-13 10:08:53.130631","00:00:50.074806",10
"coverage","chr3R-89075","2022-09-13 10:08:53.130631","2022-09-13 10:09:42.806129","00:00:49.675498",11
"coverage","chr3R-89075","2022-09-13 10:09:42.806129","2022-09-13 10:10:32.360615","00:00:49.554486",12
"coverage","chr3R-89075","2022-09-13 10:10:32.360615","2022-09-13 10:11:21.831275","00:00:49.47066",13
"coverage","chr3R-89075","2022-09-13 10:11:21.831275","2022-09-13 10:12:12.49305","00:00:50.661775",14
"coverage","chr3R-89075","2022-09-13 10:12:12.49305","2022-09-13 10:13:03.23917","00:00:50.74612",15
"coverage","chr3R-89075","2022-09-13 10:13:03.23917","2022-09-13 10:13:52.086718","00:00:48.847548",16
"coverage","chr3R-89075","2022-09-13 10:13:52.086718","2022-09-13 10:14:41.675606","00:00:49.588888",17
"coverage","chr3R-89075","2022-09-13 10:14:41.675606","2022-09-13 10:15:31.407236","00:00:49.73163",18
"coverage","chr3R-89075","2022-09-13 10:15:31.407236","2022-09-13 10:16:21.330665","00:00:49.923429",19
"coverage","chr3R-89075","2022-09-13 10:16:21.330665","2022-09-13 10:17:11.557901","00:00:50.227236",20
"coverage","chr3R-89075","2022-09-13 10:17:11.557901","2022-09-13 10:18:01.358036","00:00:49.800135",21
"coverage","chr3R-89075","2022-09-13 10:18:01.358036","2022-09-13 10:18:52.408419","00:00:51.050383",22
"coverage","chr3R-89075","2022-09-13 10:18:52.408419","2022-09-13 10:19:42.292591","00:00:49.884172",23
"coverage","chr3R-89075","2022-09-13 10:19:42.292591","2022-09-13 10:20:31.966278","00:00:49.673687",24
"coverage","chr3R-89075","2022-09-13 10:20:31.966278","2022-09-13 10:21:21.322246","00:00:49.355968",25
"coverage","chr3R-89075","2022-09-13 10:21:21.322246","2022-09-13 10:22:10.96351","00:00:49.641264",26
"coverage","chr3R-89075","2022-09-13 10:22:10.96351","2022-09-13 10:23:00.667965","00:00:49.704455",27
"coverage","chr3R-89075","2022-09-13 10:23:00.667965","2022-09-13 10:23:52.129485","00:00:51.46152",28
"coverage","chr3R-89075","2022-09-13 10:23:52.129485","2022-09-13 10:24:41.671898","00:00:49.542413",29
"coverage","chr3R-89075","2022-09-13 10:24:41.671898","2022-09-13 10:25:32.077485","00:00:50.405587",30
"coverage","chr3R-106890","2022-09-13 10:25:32.077485","2022-09-13 10:26:26.610272","00:00:54.532787",1
"coverage","chr3R-106890","2022-09-13 10:26:26.610272","2022-09-13 10:27:48.697902","00:01:22.08763",2
"coverage","chr3R-106890","2022-09-13 10:27:48.697902","2022-09-13 10:29:13.606989","00:01:24.909087",3
"coverage","chr3R-106890","2022-09-13 10:29:13.606989","2022-09-13 10:30:33.097299","00:01:19.49031",4
"coverage","chr3R-106890","2022-09-13 10:30:33.097299","2022-09-13 10:31:53.560149","00:01:20.46285",5
"coverage","chr3R-106890","2022-09-13 10:31:53.560149","2022-09-13 10:33:12.391633","00:01:18.831484",6
"coverage","chr3R-106890","2022-09-13 10:33:12.391633","2022-09-13 10:34:30.852283","00:01:18.46065",7
"coverage","chr3R-106890","2022-09-13 10:34:30.852283","2022-09-13 10:35:48.586575","00:01:17.734292",8
"coverage","chr3R-106890","2022-09-13 10:35:48.586575","2022-09-13 10:37:08.186261","00:01:19.599686",9
"coverage","chr3R-106890","2022-09-13 10:37:08.186261","2022-09-13 10:38:25.916558","00:01:17.730297",10
"coverage","chr3R-106890","2022-09-13 10:38:25.916558","2022-09-13 10:39:44.070597","00:01:18.154039",11
"coverage","chr3R-106890","2022-09-13 10:39:44.070597","2022-09-13 10:41:04.017069","00:01:19.946472",12
"coverage","chr3R-106890","2022-09-13 10:41:04.017069","2022-09-13 10:42:23.093622","00:01:19.076553",13
"coverage","chr3R-106890","2022-09-13 10:42:23.093622","2022-09-13 10:43:42.609543","00:01:19.515921",14
"coverage","chr3R-106890","2022-09-13 10:43:42.609543","2022-09-13 10:45:02.831974","00:01:20.222431",15
"coverage","chr3R-106890","2022-09-13 10:45:02.831974","2022-09-13 10:46:20.948298","00:01:18.116324",16
"coverage","chr3R-106890","2022-09-13 10:46:20.948298","2022-09-13 10:47:41.039153","00:01:20.090855",17
"coverage","chr3R-106890","2022-09-13 10:47:41.039153","2022-09-13 10:48:59.741169","00:01:18.702016",18
"coverage","chr3R-106890","2022-09-13 10:48:59.741169","2022-09-13 10:50:19.980161","00:01:20.238992",19
"coverage","chr3R-106890","2022-09-13 10:50:19.980161","2022-09-13 10:51:39.524656","00:01:19.544495",20
"coverage","chr3R-106890","2022-09-13 10:51:39.524656","2022-09-13 10:52:57.957417","00:01:18.432761",21
"coverage","chr3R-106890","2022-09-13 10:52:57.957417","2022-09-13 10:54:16.321094","00:01:18.363677",22
"coverage","chr3R-106890","2022-09-13 10:54:16.321094","2022-09-13 10:55:37.824801","00:01:21.503707",23
"coverage","chr3R-106890","2022-09-13 10:55:37.824801","2022-09-13 10:56:56.045659","00:01:18.220858",24
"coverage","chr3R-106890","2022-09-13 10:56:56.045659","2022-09-13 10:58:15.386399","00:01:19.34074",25
"coverage","chr3R-106890","2022-09-13 10:58:15.386399","2022-09-13 10:59:34.263804","00:01:18.877405",26
"coverage","chr3R-106890","2022-09-13 10:59:34.263804","2022-09-13 11:00:54.362905","00:01:20.099101",27
"coverage","chr3R-106890","2022-09-13 11:00:54.362905","2022-09-13 11:02:12.847787","00:01:18.484882",28
"coverage","chr3R-106890","2022-09-13 11:02:12.847787","2022-09-13 11:03:31.027791","00:01:18.180004",29
"coverage","chr3R-106890","2022-09-13 11:03:31.027791","2022-09-13 11:04:49.813148","00:01:18.785357",30
"coverage","chr3R-124705","2022-09-13 11:04:49.813148","2022-09-13 11:06:08.785726","00:01:18.972578",1
"coverage","chr3R-124705","2022-09-13 11:06:08.785726","2022-09-13 11:08:06.830527","00:01:58.044801",2
"coverage","chr3R-124705","2022-09-13 11:08:06.830527","2022-09-13 11:10:02.350449","00:01:55.519922",3
"coverage","chr3R-124705","2022-09-13 11:10:02.350449","2022-09-13 11:11:57.963868","00:01:55.613419",4
"coverage","chr3R-124705","2022-09-13 11:11:57.963868","2022-09-13 11:13:52.590486","00:01:54.626618",5
"coverage","chr3R-124705","2022-09-13 11:13:52.590486","2022-09-13 11:15:47.133128","00:01:54.542642",6
"coverage","chr3R-124705","2022-09-13 11:15:47.133128","2022-09-13 11:17:42.38728","00:01:55.254152",7
"coverage","chr3R-124705","2022-09-13 11:17:42.38728","2022-09-13 11:19:37.286931","00:01:54.899651",8
"coverage","chr3R-124705","2022-09-13 11:19:37.286931","2022-09-13 11:21:35.445078","00:01:58.158147",9
"coverage","chr3R-124705","2022-09-13 11:21:35.445078","2022-09-13 11:23:32.765111","00:01:57.320033",10
"coverage","chr3R-124705","2022-09-13 11:23:32.765111","2022-09-13 11:25:30.433025","00:01:57.667914",11
"coverage","chr3R-124705","2022-09-13 11:25:30.433025","2022-09-13 11:27:28.929353","00:01:58.496328",12
"coverage","chr3R-124705","2022-09-13 11:27:28.929353","2022-09-13 11:29:28.55941","00:01:59.630057",13
"coverage","chr3R-124705","2022-09-13 11:29:28.55941","2022-09-13 11:31:28.288195","00:01:59.728785",14
"coverage","chr3R-124705","2022-09-13 11:31:28.288195","2022-09-13 11:33:25.973345","00:01:57.68515",15
"coverage","chr3R-124705","2022-09-13 11:33:25.973345","2022-09-13 11:35:20.942444","00:01:54.969099",16
"coverage","chr3R-124705","2022-09-13 11:35:20.942444","2022-09-13 11:37:16.442562","00:01:55.500118",17
"coverage","chr3R-124705","2022-09-13 11:37:16.442562","2022-09-13 11:39:10.351579","00:01:53.909017",18
"coverage","chr3R-124705","2022-09-13 11:39:10.351579","2022-09-13 11:41:07.370354","00:01:57.018775",19
"coverage","chr3R-124705","2022-09-13 11:41:07.370354","2022-09-13 11:43:03.303824","00:01:55.93347",20
"coverage","chr3R-124705","2022-09-13 11:43:03.303824","2022-09-13 11:44:58.504076","00:01:55.200252",21
"coverage","chr3R-124705","2022-09-13 11:44:58.504076","2022-09-13 11:46:57.934365","00:01:59.430289",22
"coverage","chr3R-124705","2022-09-13 11:46:57.934365","2022-09-13 11:48:54.066533","00:01:56.132168",23
"coverage","chr3R-124705","2022-09-13 11:48:54.066533","2022-09-13 11:50:49.809","00:01:55.742467",24
"coverage","chr3R-124705","2022-09-13 11:50:49.809","2022-09-13 11:52:45.865691","00:01:56.056691",25
"coverage","chr3R-124705","2022-09-13 11:52:45.865691","2022-09-13 11:54:43.593183","00:01:57.727492",26
"coverage","chr3R-124705","2022-09-13 11:54:43.593183","2022-09-13 11:56:37.57196","00:01:53.978777",27
"coverage","chr3R-124705","2022-09-13 11:56:37.57196","2022-09-13 11:58:31.451151","00:01:53.879191",28
"coverage","chr3R-124705","2022-09-13 11:58:31.451151","2022-09-13 12:00:26.889201","00:01:55.43805",29
"coverage","chr3R-124705","2022-09-13 12:00:26.889201","2022-09-13 12:02:21.85743","00:01:54.968229",30
"coverage","chr3R-142520","2022-09-13 12:02:21.85743","2022-09-13 12:04:16.640397","00:01:54.782967",1
"coverage","chr3R-142520","2022-09-13 12:04:16.640397","2022-09-13 12:06:43.622369","00:02:26.981972",2
"coverage","chr3R-142520","2022-09-13 12:06:43.622369","2022-09-13 12:09:11.799408","00:02:28.177039",3
"coverage","chr3R-142520","2022-09-13 12:09:11.799408","2022-09-13 12:11:33.181093","00:02:21.381685",4
"coverage","chr3R-142520","2022-09-13 12:11:33.181093","2022-09-13 12:14:07.623007","00:02:34.441914",5
"coverage","chr3R-142520","2022-09-13 12:14:07.623007","2022-09-13 12:16:33.675539","00:02:26.052532",6
"coverage","chr3R-142520","2022-09-13 12:16:33.675539","2022-09-13 12:19:05.060048","00:02:31.384509",7
"coverage","chr3R-142520","2022-09-13 12:19:05.060048","2022-09-13 12:21:40.905759","00:02:35.845711",8
"coverage","chr3R-142520","2022-09-13 12:21:40.905759","2022-09-13 12:24:07.679148","00:02:26.773389",9
"coverage","chr3R-142520","2022-09-13 12:24:07.679148","2022-09-13 12:26:27.035005","00:02:19.355857",10
"coverage","chr3R-142520","2022-09-13 12:26:27.035005","2022-09-13 12:28:47.947429","00:02:20.912424",11
"coverage","chr3R-142520","2022-09-13 12:28:47.947429","2022-09-13 12:31:07.373903","00:02:19.426474",12
"coverage","chr3R-142520","2022-09-13 12:31:07.373903","2022-09-13 12:33:26.869286","00:02:19.495383",13
"coverage","chr3R-142520","2022-09-13 12:33:26.869286","2022-09-13 12:35:49.653539","00:02:22.784253",14
"coverage","chr3R-142520","2022-09-13 12:35:49.653539","2022-09-13 12:38:10.48809","00:02:20.834551",15
"coverage","chr3R-142520","2022-09-13 12:38:10.48809","2022-09-13 12:40:34.076496","00:02:23.588406",16
"coverage","chr3R-142520","2022-09-13 12:40:34.076496","2022-09-13 12:43:00.21472","00:02:26.138224",17
"coverage","chr3R-142520","2022-09-13 12:43:00.21472","2022-09-13 12:45:28.63866","00:02:28.42394",18
"coverage","chr3R-142520","2022-09-13 12:45:28.63866","2022-09-13 12:47:53.879355","00:02:25.240695",19
"coverage","chr3R-142520","2022-09-13 12:47:53.879355","2022-09-13 12:50:21.013855","00:02:27.1345",20
"coverage","chr3R-142520","2022-09-13 12:50:21.013855","2022-09-13 12:52:42.734708","00:02:21.720853",21
"coverage","chr3R-142520","2022-09-13 12:52:42.734708","2022-09-13 12:55:03.238389","00:02:20.503681",22
"coverage","chr3R-142520","2022-09-13 12:55:03.238389","2022-09-13 12:57:23.13559","00:02:19.897201",23
"coverage","chr3R-142520","2022-09-13 12:57:23.13559","2022-09-13 12:59:43.02592","00:02:19.89033",24
"coverage","chr3R-142520","2022-09-13 12:59:43.02592","2022-09-13 13:02:05.411238","00:02:22.385318",25
"coverage","chr3R-142520","2022-09-13 13:02:05.411238","2022-09-13 13:04:26.796223","00:02:21.384985",26
"coverage","chr3R-142520","2022-09-13 13:04:26.796223","2022-09-13 13:06:51.045291","00:02:24.249068",27
"coverage","chr3R-142520","2022-09-13 13:06:51.045291","2022-09-13 13:09:14.422929","00:02:23.377638",28
"coverage","chr3R-142520","2022-09-13 13:09:14.422929","2022-09-13 13:11:38.841766","00:02:24.418837",29
"coverage","chr3R-142520","2022-09-13 13:11:38.841766","2022-09-13 13:13:59.095363","00:02:20.253597",30
"coverage","chr3R-160335","2022-09-13 13:13:59.095363","2022-09-13 13:16:18.631684","00:02:19.536321",1
"coverage","chr3R-160335","2022-09-13 13:16:18.631684","2022-09-13 13:19:09.858601","00:02:51.226917",2
"coverage","chr3R-160335","2022-09-13 13:19:09.858601","2022-09-13 13:21:57.309506","00:02:47.450905",3
"coverage","chr3R-160335","2022-09-13 13:21:57.309506","2022-09-13 13:24:47.678826","00:02:50.36932",4
"coverage","chr3R-160335","2022-09-13 13:24:47.678826","2022-09-13 13:27:38.632026","00:02:50.9532",5
"coverage","chr3R-160335","2022-09-13 13:27:38.632026","2022-09-13 13:30:28.347873","00:02:49.715847",6
"coverage","chr3R-160335","2022-09-13 13:30:28.347873","2022-09-13 13:33:17.34196","00:02:48.994087",7
"coverage","chr3R-160335","2022-09-13 13:33:17.34196","2022-09-13 13:36:04.563369","00:02:47.221409",8
"coverage","chr3R-160335","2022-09-13 13:36:04.563369","2022-09-13 13:38:54.268781","00:02:49.705412",9
"coverage","chr3R-160335","2022-09-13 13:38:54.268781","2022-09-13 13:41:44.901896","00:02:50.633115",10
"coverage","chr3R-160335","2022-09-13 13:41:44.901896","2022-09-13 13:44:35.598947","00:02:50.697051",11
"coverage","chr3R-160335","2022-09-13 13:44:35.598947","2022-09-13 13:47:41.879036","00:03:06.280089",12
"coverage","chr3R-160335","2022-09-13 13:47:41.879036","2022-09-13 13:50:40.43325","00:02:58.554214",13
"coverage","chr3R-160335","2022-09-13 13:50:40.43325","2022-09-13 13:53:32.881048","00:02:52.447798",14
"coverage","chr3R-160335","2022-09-13 13:53:32.881048","2022-09-13 13:56:20.521212","00:02:47.640164",15
"coverage","chr3R-160335","2022-09-13 13:56:20.521212","2022-09-13 13:59:07.831688","00:02:47.310476",16
"coverage","chr3R-160335","2022-09-13 13:59:07.831688","2022-09-13 14:01:57.967597","00:02:50.135909",17
"coverage","chr3R-160335","2022-09-13 14:01:57.967597","2022-09-13 14:04:47.515083","00:02:49.547486",18
"coverage","chr3R-160335","2022-09-13 14:04:47.515083","2022-09-13 14:07:39.107082","00:02:51.591999",19
"coverage","chr3R-160335","2022-09-13 14:07:39.107082","2022-09-13 14:10:35.960067","00:02:56.852985",20
"coverage","chr3R-160335","2022-09-13 14:10:35.960067","2022-09-13 14:13:27.511186","00:02:51.551119",21
"coverage","chr3R-160335","2022-09-13 14:13:27.511186","2022-09-13 14:16:16.084414","00:02:48.573228",22
"coverage","chr3R-160335","2022-09-13 14:16:16.084414","2022-09-13 14:19:07.539714","00:02:51.4553",23
"coverage","chr3R-160335","2022-09-13 14:19:07.539714","2022-09-13 14:21:58.248641","00:02:50.708927",24
"coverage","chr3R-160335","2022-09-13 14:21:58.248641","2022-09-13 14:24:50.326621","00:02:52.07798",25
"coverage","chr3R-160335","2022-09-13 14:24:50.326621","2022-09-13 14:27:38.192992","00:02:47.866371",26
"coverage","chr3R-160335","2022-09-13 14:27:38.192992","2022-09-13 14:30:31.618714","00:02:53.425722",27
"coverage","chr3R-160335","2022-09-13 14:30:31.618714","2022-09-13 14:33:19.773139","00:02:48.154425",28
"coverage","chr3R-160335","2022-09-13 14:33:19.773139","2022-09-13 14:36:09.168419","00:02:49.39528",29
"coverage","chr3R-160335","2022-09-13 14:36:09.168419","2022-09-13 14:38:58.296131","00:02:49.127712",30
"coverage","chr3R-178150","2022-09-13 14:38:58.296131","2022-09-13 14:41:47.102681","00:02:48.80655",1
"coverage","chr3R-178150","2022-09-13 14:41:47.102681","2022-09-13 14:45:27.485856","00:03:40.383175",2
"coverage","chr3R-178150","2022-09-13 14:45:27.485856","2022-09-13 14:49:13.066137","00:03:45.580281",3
"coverage","chr3R-178150","2022-09-13 14:49:13.066137","2022-09-13 14:52:51.719579","00:03:38.653442",4
"coverage","chr3R-178150","2022-09-13 14:52:51.719579","2022-09-13 14:56:43.852567","00:03:52.132988",5
"coverage","chr3R-178150","2022-09-13 14:56:43.852567","2022-09-13 15:00:32.396955","00:03:48.544388",6
"coverage","chr3R-178150","2022-09-13 15:00:32.396955","2022-09-13 15:04:13.287376","00:03:40.890421",7
"coverage","chr3R-178150","2022-09-13 15:04:13.287376","2022-09-13 15:07:52.79912","00:03:39.511744",8
"coverage","chr3R-178150","2022-09-13 15:07:52.79912","2022-09-13 15:11:38.364863","00:03:45.565743",9
"coverage","chr3R-178150","2022-09-13 15:11:38.364863","2022-09-13 15:15:16.100219","00:03:37.735356",10
"coverage","chr3R-178150","2022-09-13 15:15:16.100219","2022-09-13 15:18:59.845771","00:03:43.745552",11
"coverage","chr3R-178150","2022-09-13 15:18:59.845771","2022-09-13 15:22:43.865291","00:03:44.01952",12
"coverage","chr3R-178150","2022-09-13 15:22:43.865291","2022-09-13 15:26:28.924461","00:03:45.05917",13
"coverage","chr3R-178150","2022-09-13 15:26:28.924461","2022-09-13 15:30:06.986866","00:03:38.062405",14
"coverage","chr3R-178150","2022-09-13 15:30:06.986866","2022-09-13 15:33:40.773664","00:03:33.786798",15
"coverage","chr3R-178150","2022-09-13 15:33:40.773664","2022-09-13 15:37:27.769171","00:03:46.995507",16
"coverage","chr3R-178150","2022-09-13 15:37:27.769171","2022-09-13 15:41:09.019355","00:03:41.250184",17
"coverage","chr3R-178150","2022-09-13 15:41:09.019355","2022-09-13 15:44:49.022553","00:03:40.003198",18
"coverage","chr3R-178150","2022-09-13 15:44:49.022553","2022-09-13 15:48:24.426844","00:03:35.404291",19
"coverage","chr3R-178150","2022-09-13 15:48:24.426844","2022-09-13 15:52:05.599892","00:03:41.173048",20
"coverage","chr3R-178150","2022-09-13 15:52:05.599892","2022-09-13 15:55:48.704216","00:03:43.104324",21
"coverage","chr3R-178150","2022-09-13 15:55:48.704216","2022-09-13 15:59:29.680174","00:03:40.975958",22
"coverage","chr3R-178150","2022-09-13 15:59:29.680174","2022-09-13 16:03:12.124223","00:03:42.444049",23
"coverage","chr3R-178150","2022-09-13 16:03:12.124223","2022-09-13 16:06:54.653783","00:03:42.52956",24
"coverage","chr3R-178150","2022-09-13 16:06:54.653783","2022-09-13 16:10:43.901808","00:03:49.248025",25
"coverage","chr3R-178150","2022-09-13 16:10:43.901808","2022-09-13 16:14:28.919219","00:03:45.017411",26
"coverage","chr3R-178150","2022-09-13 16:14:28.919219","2022-09-13 16:18:25.350333","00:03:56.431114",27
"coverage","chr3R-178150","2022-09-13 16:18:25.350333","2022-09-13 16:22:07.327347","00:03:41.977014",28
"coverage","chr3R-178150","2022-09-13 16:22:07.327347","2022-09-13 16:25:48.407141","00:03:41.079794",29
"coverage","chr3R-178150","2022-09-13 16:25:48.407141","2022-09-13 16:29:30.774285","00:03:42.367144",30
"coverage","chr3R-195965","2022-09-13 16:29:30.774285","2022-09-13 16:33:12.196611","00:03:41.422326",1
"coverage","chr3R-195965","2022-09-13 16:33:12.196611","2022-09-13 16:38:03.914061","00:04:51.71745",2
"coverage","chr3R-195965","2022-09-13 16:38:03.914061","2022-09-13 16:43:08.096511","00:05:04.18245",3
"coverage","chr3R-195965","2022-09-13 16:43:08.096511","2022-09-13 16:47:58.445934","00:04:50.349423",4
"coverage","chr3R-195965","2022-09-13 16:47:58.445934","2022-09-13 16:52:42.971429","00:04:44.525495",5
"coverage","chr3R-195965","2022-09-13 16:52:42.971429","2022-09-13 16:57:25.217903","00:04:42.246474",6
"coverage","chr3R-195965","2022-09-13 16:57:25.217903","2022-09-13 17:02:09.319307","00:04:44.101404",7
"coverage","chr3R-195965","2022-09-13 17:02:09.319307","2022-09-13 17:06:56.63125","00:04:47.311943",8
"coverage","chr3R-195965","2022-09-13 17:06:56.63125","2022-09-13 17:11:48.811864","00:04:52.180614",9
"coverage","chr3R-195965","2022-09-13 17:11:48.811864","2022-09-13 17:16:41.720321","00:04:52.908457",10
"coverage","chr3R-195965","2022-09-13 17:16:41.720321","2022-09-13 17:21:31.969613","00:04:50.249292",11
"coverage","chr3R-195965","2022-09-13 17:21:31.969613","2022-09-13 17:26:22.762262","00:04:50.792649",12
"coverage","chr3R-195965","2022-09-13 17:26:22.762262","2022-09-13 17:31:09.783996","00:04:47.021734",13
"coverage","chr3R-195965","2022-09-13 17:31:09.783996","2022-09-13 17:35:53.00693","00:04:43.222934",14
"coverage","chr3R-195965","2022-09-13 17:35:53.00693","2022-09-13 17:40:33.977127","00:04:40.970197",15
"coverage","chr3R-195965","2022-09-13 17:40:33.977127","2022-09-13 17:45:26.055222","00:04:52.078095",16
"coverage","chr3R-195965","2022-09-13 17:45:26.055222","2022-09-13 17:50:19.548123","00:04:53.492901",17
"coverage","chr3R-195965","2022-09-13 17:50:19.548123","2022-09-13 17:55:16.779701","00:04:57.231578",18
"coverage","chr3R-195965","2022-09-13 17:55:16.779701","2022-09-13 18:00:04.360268","00:04:47.580567",19
"coverage","chr3R-195965","2022-09-13 18:00:04.360268","2022-09-13 18:04:52.227684","00:04:47.867416",20
"coverage","chr3R-195965","2022-09-13 18:04:52.227684","2022-09-13 18:09:37.364293","00:04:45.136609",21
"coverage","chr3R-195965","2022-09-13 18:09:37.364293","2022-09-13 18:14:19.137574","00:04:41.773281",22
"coverage","chr3R-195965","2022-09-13 18:14:19.137574","2022-09-13 18:19:02.18236","00:04:43.044786",23
"coverage","chr3R-195965","2022-09-13 18:19:02.18236","2022-09-13 18:23:49.489804","00:04:47.307444",24
"coverage","chr3R-195965","2022-09-13 18:23:49.489804","2022-09-13 18:28:44.645249","00:04:55.155445",25
"coverage","chr3R-195965","2022-09-13 18:28:44.645249","2022-09-13 18:33:26.212704","00:04:41.567455",26
"coverage","chr3R-195965","2022-09-13 18:33:26.212704","2022-09-13 18:38:13.363644","00:04:47.15094",27
"coverage","chr3R-195965","2022-09-13 18:38:13.363644","2022-09-13 18:43:00.947691","00:04:47.584047",28
"coverage","chr3R-195965","2022-09-13 18:43:00.947691","2022-09-13 18:47:48.729532","00:04:47.781841",29
"coverage","chr3R-195965","2022-09-13 18:47:48.729532","2022-09-13 18:52:30.409811","00:04:41.680279",30
"coverage","chr3R-213780","2022-09-13 18:52:30.409811","2022-09-13 18:57:16.775331","00:04:46.36552",1
"coverage","chr3R-213780","2022-09-13 18:57:16.775331","2022-09-13 19:03:36.264402","00:06:19.489071",2
"coverage","chr3R-213780","2022-09-13 19:03:36.264402","2022-09-13 19:09:47.435725","00:06:11.171323",3
"coverage","chr3R-213780","2022-09-13 19:09:47.435725","2022-09-13 19:16:08.818705","00:06:21.38298",4
"coverage","chr3R-213780","2022-09-13 19:16:08.818705","2022-09-13 19:22:29.852082","00:06:21.033377",5
"coverage","chr3R-213780","2022-09-13 19:22:29.852082","2022-09-13 19:28:42.751234","00:06:12.899152",6
"coverage","chr3R-213780","2022-09-13 19:28:42.751234","2022-09-13 19:34:57.407753","00:06:14.656519",7
"coverage","chr3R-213780","2022-09-13 19:34:57.407753","2022-09-13 19:41:09.58905","00:06:12.181297",8
"coverage","chr3R-213780","2022-09-13 19:41:09.58905","2022-09-13 19:47:20.400773","00:06:10.811723",9
"coverage","chr3R-213780","2022-09-13 19:47:20.400773","2022-09-13 19:53:39.423701","00:06:19.022928",10
"coverage","chr3R-213780","2022-09-13 19:53:39.423701","2022-09-13 19:59:50.831437","00:06:11.407736",11
"coverage","chr3R-213780","2022-09-13 19:59:50.831437","2022-09-13 20:06:00.292959","00:06:09.461522",12
"coverage","chr3R-213780","2022-09-13 20:06:00.292959","2022-09-13 20:12:19.481269","00:06:19.18831",13
"coverage","chr3R-213780","2022-09-13 20:12:19.481269","2022-09-13 20:18:39.34588","00:06:19.864611",14
"coverage","chr3R-213780","2022-09-13 20:18:39.34588","2022-09-13 20:24:46.973841","00:06:07.627961",15
"coverage","chr3R-213780","2022-09-13 20:24:46.973841","2022-09-13 20:31:02.322871","00:06:15.34903",16
"coverage","chr3R-213780","2022-09-13 20:31:02.322871","2022-09-13 20:37:24.981794","00:06:22.658923",17
"coverage","chr3R-213780","2022-09-13 20:37:24.981794","2022-09-13 20:43:38.397353","00:06:13.415559",18
"coverage","chr3R-213780","2022-09-13 20:43:38.397353","2022-09-13 20:50:00.920718","00:06:22.523365",19
"coverage","chr3R-213780","2022-09-13 20:50:00.920718","2022-09-13 20:56:18.902357","00:06:17.981639",20
"coverage","chr3R-213780","2022-09-13 20:56:18.902357","2022-09-13 21:02:35.630276","00:06:16.727919",21
"coverage","chr3R-213780","2022-09-13 21:02:35.630276","2022-09-13 21:08:54.518822","00:06:18.888546",22
"coverage","chr3R-213780","2022-09-13 21:08:54.518822","2022-09-13 21:17:20.174702","00:08:25.65588",23
"coverage","chr3R-213780","2022-09-13 21:17:20.174702","2022-09-13 21:24:11.142863","00:06:50.968161",24
"coverage","chr3R-213780","2022-09-13 21:24:11.142863","2022-09-13 21:30:21.212191","00:06:10.069328",25
"coverage","chr3R-213780","2022-09-13 21:30:21.212191","2022-09-13 21:36:43.79156","00:06:22.579369",26
"coverage","chr3R-213780","2022-09-13 21:36:43.79156","2022-09-13 21:43:00.641995","00:06:16.850435",27
"coverage","chr3R-213780","2022-09-13 21:43:00.641995","2022-09-13 21:49:44.234078","00:06:43.592083",28
"coverage","chr3R-213780","2022-09-13 21:49:44.234078","2022-09-13 21:56:29.486361","00:06:45.252283",29
"coverage","chr3R-213780","2022-09-13 21:56:29.486361","2022-09-13 22:02:44.380945","00:06:14.894584",30
"coverage","chr3R-231595","2022-09-14 08:59:38.196044","2022-09-14 08:59:38.20025","00:00:00.004206",0
"coverage","chr3R-249410","2022-09-14 08:59:38.20025","2022-09-14 09:11:03.967332","00:11:25.767082",0
"coverage","chr3R-267225","2022-09-14 09:11:03.967332","2022-09-14 09:22:38.604978","00:11:34.637646",0
"coverage","chr3R-285040","2022-09-14 09:22:38.604978","2022-09-14 09:34:25.832901","00:11:47.227923",0
"coverage","chr3R-302855","2022-09-14 09:34:25.832901","2022-09-14 09:47:54.263265","00:13:28.430364",0
